id,parti,Elected,How.long.have.you.had.a.position.in.your.current.party,Did.you.run.a.personal.campagn,In.which.country.were.you.born,Reinstate_InheritanceTax,Increase_TaxDeductionsPersonalHelp,ReimburseonlyInterestonMortgage_Possible,Remove_StateSupportConstructionRentHousing,Sweden_MulticulturalSociety,Sweden_LessRefugees,Ban_PublicCallstoPrayer,LowerSalary_Immigrants,GenderQuotas_Companies,ParentalLeaveEquallyDividedbyLaw,FinanceCulturePrivateActors,Dismantle_PublicJobAgency,SmallCompanies_FreedomtoFire,Lower_TaxonLabor,PoliceShouldFocusonExpulsionofIllegals,RemoveParoleforConvictedCriminals,Ban_Mendicity,Remove_TaxonFlights,Ban_MotorEnginesSalesby2025,Ban_UniqueUsePlast,Build_NuclearPowerPlants,Introduce_GoodBehaviorNoteatSchool,Ban_ReligiousSchools,StatesTakesoverSchool.fromMunicipalities.,Limit_PrivateSchoolsProfits,LowerCostLabor_DesertAreas,EaseConstruction_CoastalAreas,IncreaseRedistributionFromRichtoPoorMunicipalities,Sweden_joinNATO,Sweden_LeaveEU,StatesTakesoverHealthcarefromRegions,AdvancedMedecineonlyBigHospitals,IntroduceThirdSex,Which.of.these.areas.should.we.prioritize.in.the.budget...Max.3
2941,Centerpartiet,x,4-9 year(s),Ja,Sverige,Against,In_Favor,Against,In_Favor,In_Favor,Against,Against,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,Against,In_Favor,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,No_Answer,Polis och rättsväsende|Sjuka och personer med funktionsnedsättning|Sänkta skatter
8536,Centerpartiet,,10-20 year(s),Ja,Sverige,Against,In_Favor,Against,In_Favor,In_Favor,In_Favor,In_Favor,,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,Against,Polis och rättsväsende|Sjuka och personer med funktionsnedsättning|Sänkta skatter
8531,Centerpartiet,x,10-20 year(s),Ja,Sverige,Against,In_Favor,Against,In_Favor,In_Favor,Against,Against,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,Against,Against,Against,Against,Against,In_Favor,In_Favor,Against,In_Favor,Against,Against,In_Favor,In_Favor,Polis och rättsväsende|Utbildning och forskning|Sänkta skatter
9158,Kristdemokraterna,,Over 20 years,Nej,Sverige,Against,In_Favor,Against,In_Favor,In_Favor,Against,In_Favor,In_Favor,Against,Against,No_Answer,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,Against,Pensioner och stöd till äldre|Polis och rättsväsende|Sjuka och personer med funktionsnedsättning
251603,Kristdemokraterna,,10-20 year(s),Ja,Sverige,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,Against,In_Favor,Against,Against,In_Favor,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,Against,Arbetsmarknadsåtgärder|Pensioner och stöd till äldre|Sjuka och personer med funktionsnedsättning
66241,Miljöpartiet,,10-20 year(s),Ja,Sverige,Against,Against,Against,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,Against,Against,In_Favor,Against,Against,Against,Against,In_Favor,In_Favor,Against,Against,Against,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Infrastruktur och kommunikationer|Utbildning och forskning|Sjuka och personer med funktionsnedsättning
82461,Miljöpartiet,,10-20 year(s),Nej,Sverige,Against,Against,Against,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,Against,Against,In_Favor,Against,Against,Against,Against,In_Favor,In_Favor,Against,Against,In_Favor,Against,In_Favor,In_Favor,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Infrastruktur och kommunikationer|Utbildning och forskning|Sjuka och personer med funktionsnedsättning
66249,Miljöpartiet,,10-20 year(s),Nej,Sverige,In_Favor,Against,Against,Against,In_Favor,In_Favor,No_Answer,In_Favor,No_Answer,Against,No_Answer,Against,Against,Against,In_Favor,No_Answer,Against,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,In_Favor,In_Favor,Infrastruktur och kommunikationer|Utbildning och forskning|Sjuka och personer med funktionsnedsättning
35818,Moderaterna,,4-9 year(s),Ja,Sverige,Against,In_Favor,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,Against,Against,Against,Against,In_Favor,Against,In_Favor,Against,Against,In_Favor,In_Favor,Försvar och säkerhet|Polis och rättsväsende|Sänkta skatter
4172,Socialdemokraterna,x,Over 20 years,Nej,,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,Against,Against,Against,Against,In_Favor,Against,No_Answer,Against,In_Favor,In_Favor,Against,Against,In_Favor,Against,In_Favor,Against,Against,In_Favor,Against,No_Answer,Against,In_Favor,Against,Sjuka och personer med funktionsnedsättning
28086,Socialdemokraterna,x,Over 20 years,Nej,Sverige,In_Favor,Against,Against,Against,In_Favor,Against,No_Answer,Against,In_Favor,In_Favor,Against,Against,Against,Against,Against,Against,Against,Against,No_Answer,Against,Against,Against,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,Against,Against,Against,In_Favor,In_Favor,Arbetsmarknadsåtgärder|Pensioner och stöd till äldre|Utbildning och forskning
22199,Socialdemokraterna,x,10-20 year(s),Nej,Sverige,Against,Against,Against,Against,In_Favor,In_Favor,No_Answer,Against,In_Favor,In_Favor,Against,Against,Against,Against,In_Favor,Against,No_Answer,Against,Against,In_Favor,Against,Against,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,Against,Against,Against,In_Favor,Against,Pensioner och stöd till äldre|Polis och rättsväsende|Sjuka och personer med funktionsnedsättning
45341,Socialdemokraterna,x,10-20 year(s),Nej,Sverige,Against,Against,Against,Against,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,Against,Against,Against,Against,In_Favor,Against,Against,Against,Against,In_Favor,Against,Against,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,Against,Against,Against,In_Favor,In_Favor,Pensioner och stöd till äldre|Polis och rättsväsende|Sjuka och personer med funktionsnedsättning
28156,Socialdemokraterna,x,Over 20 years,Nej,Sverige,In_Favor,Against,Against,Against,In_Favor,No_Answer,No_Answer,Against,In_Favor,In_Favor,Against,Against,Against,Against,No_Answer,Against,Against,Against,In_Favor,In_Favor,Against,Against,In_Favor,Against,In_Favor,Against,Against,In_Favor,Against,Against,Against,In_Favor,No_Answer,Infrastruktur och kommunikationer|Pensioner och stöd till äldre|Sjuka och personer med funktionsnedsättning
28207,Socialdemokraterna,,10-20 year(s),Nej,Sverige,In_Favor,Against,Against,Against,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,Against,Against,Against,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,Against,In_Favor,Against,In_Favor,Against,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Infrastruktur och kommunikationer|Pensioner och stöd till äldre|Utbildning och forskning
340337,Vänsterpartiet,,None,Nej,Sverige,In_Favor,Against,Against,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,Against,Against,Against,Against,Against,Against,Against,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,Against,In_Favor,In_Favor,Against,In_Favor,Barnbidrag och föräldraförsäkring|Pensioner och stöd till äldre|Sjuka och personer med funktionsnedsättning
63815,Vänsterpartiet,,10-20 year(s),Nej,Sverige,In_Favor,Against,Against,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,In_Favor,Against,Against,Against,Against,Against,Against,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,Against,In_Favor,Arbetsmarknadsåtgärder|Migration och integration|Sjuka och personer med funktionsnedsättning
76913,Centerpartiet,x,4-9 year(s),Ja,Sverige,Against,In_Favor,Against,In_Favor,In_Favor,Against,Against,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,Against,In_Favor,Against,Against,Against,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,Infrastruktur och kommunikationer|Polis och rättsväsende|Utbildning och forskning
58102,Moderaterna,,Over 20 years,Ja,Sverige,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,Against,Against,In_Favor,Against,Against,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,In_Favor,Arbetsmarknadsåtgärder|Migration och integration|Polis och rättsväsende
31814,Kristdemokraterna,,4-9 year(s),Ja,Sverige,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,Against,Against,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,Against,Barnbidrag och föräldraförsäkring|Pensioner och stöd till äldre|Sjuka och personer med funktionsnedsättning
5448,Vänsterpartiet,,10-20 year(s),Nej,Sverige,In_Favor,Against,Against,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,Against,Against,Against,Against,Against,Against,Against,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,Pensioner och stöd till äldre|Utbildning och forskning|Sjuka och personer med funktionsnedsättning
28195,Liberalerna,,Over 20 years,Ja,Sverige,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,Against,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,Against,Against,In_Favor,Against,No_Answer,In_Favor,No_Answer,In_Favor,In_Favor,Against,In_Favor,In_Favor,No_Answer,In_Favor,Against,Against,Against,In_Favor,No_Answer
251606,Kristdemokraterna,,Over 20 years,Nej,Sverige,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,No_Answer,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,Against,No_Answer,In_Favor,Against,Polis och rättsväsende|Utbildning och forskning|Sjuka och personer med funktionsnedsättning
95771,Centerpartiet,,10-20 year(s),Ja,sverige,Against,In_Favor,Against,No_Answer,In_Favor,Against,Against,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,In_Favor,No_Answer,In_Favor,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,Infrastruktur och kommunikationer|Försvar och säkerhet|Polis och rättsväsende
20804,Miljöpartiet,,4-9 year(s),Nej,Sverige,In_Favor,Against,Against,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,Against,Against,Against,Against,Against,Against,Against,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Infrastruktur och kommunikationer|Utbildning och forskning|Sjuka och personer med funktionsnedsättning
233762,Liberalerna,,None,Nej,Sverige,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,Against,In_Favor,Against,Against,In_Favor,In_Favor,Infrastruktur och kommunikationer|Försvar och säkerhet|Utbildning och forskning
110194,Vänsterpartiet,,10-20 year(s),Nej,Sverige,In_Favor,Against,No_Answer,Against,In_Favor,Against,No_Answer,Against,In_Favor,In_Favor,Against,Against,Against,In_Favor,Against,Against,Against,Against,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,In_Favor,In_Favor,Infrastruktur och kommunikationer|Pensioner och stöd till äldre|Sjuka och personer med funktionsnedsättning
225955,Vänsterpartiet,,Over 20 years,Nej,Sverige,In_Favor,Against,Against,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,Against,Against,In_Favor,Against,Against,Against,Against,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,Infrastruktur och kommunikationer|Utbildning och forskning|Sjuka och personer med funktionsnedsättning
26981,Liberalerna,,None,Nej,Sverige,Against,In_Favor,Against,Against,In_Favor,Against,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,Against,Against,In_Favor,In_Favor,In_Favor,No_Answer,In_Favor,In_Favor,In_Favor,In_Favor,No_Answer,Against,In_Favor,Against,In_Favor,No_Answer,In_Favor,Försvar och säkerhet|Utbildning och forskning|Sjuka och personer med funktionsnedsättning
78549,Socialdemokraterna,x,10-20 year(s),Nej,Sverige,Against,Against,Against,Against,In_Favor,In_Favor,In_Favor,Against,In_Favor,In_Favor,Against,Against,Against,Against,In_Favor,Against,In_Favor,Against,Against,In_Favor,In_Favor,Against,In_Favor,In_Favor,In_Favor,Against,In_Favor,In_Favor,Against,Against,Against,In_Favor,No_Answer,Infrastruktur och kommunikationer|Utbildning och forskning|Sjuka och personer med funktionsnedsättning
3201,Centerpartiet,,4-9 year(s),Ja,Sverige,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,Against,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,Against,Against,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,Against,Against,Arbetsmarknadsåtgärder|Migration och integration|Utbildning och forskning
227855,Liberalerna,,10-20 year(s),Ja,Sverige,Against,In_Favor,Against,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,No_Answer,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,Against,No_Answer,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,In_Favor,Against,In_Favor,Against,Against,In_Favor,In_Favor,Arbetsmarknadsåtgärder|Polis och rättsväsende|Sänkta skatter
243433,Moderaterna,,Over 20 years,Ja,Sverige,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,In_Favor,Against,Against,In_Favor,Against,Infrastruktur och kommunikationer|Försvar och säkerhet|Polis och rättsväsende
414514,Miljöpartiet,,4-9 year(s),Nej,Sverige,Against,Against,Against,Against,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,Against,Against,Against,In_Favor,Against,No_Answer,Against,Against,In_Favor,In_Favor,Against,Against,Against,Against,In_Favor,In_Favor,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Infrastruktur och kommunikationer|Migration och integration|Utbildning och forskning
219762,Kristdemokraterna,,None,Nej,Sverige,Against,In_Favor,In_Favor,In_Favor,Against,In_Favor,No_Answer,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,No_Answer,Against,In_Favor,In_Favor,No_Answer,In_Favor,Against,Against,Against,Against,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,Against,Infrastruktur och kommunikationer|Pensioner och stöd till äldre|Sjuka och personer med funktionsnedsättning
112288,Miljöpartiet,,4-9 year(s),Ja,Sverige,In_Favor,Against,Against,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,In_Favor,No_Answer,In_Favor,Against,Against,Against,Against,In_Favor,In_Favor,Against,Against,In_Favor,Against,In_Favor,In_Favor,Against,In_Favor,Against,Against,Against,No_Answer,In_Favor,Infrastruktur och kommunikationer|Migration och integration
60879,Liberalerna,,1-3 year(s),Ja,Sverige,Against,In_Favor,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,No_Answer,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,Against,Against,No_Answer,In_Favor,No_Answer,Infrastruktur och kommunikationer|Utbildning och forskning|Sjuka och personer med funktionsnedsättning
244193,Miljöpartiet,,1-3 year(s),Nej,Sverige,Against,In_Favor,Against,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,Against,Against,Against,Against,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,No_Answer,Against,Against,Against,In_Favor,In_Favor,Infrastruktur och kommunikationer|Polis och rättsväsende|Utbildning och forskning
8538,Centerpartiet,x,4-9 year(s),Ja,Sverige,Against,In_Favor,Against,Against,In_Favor,Against,Against,In_Favor,Against,Against,In_Favor,Against,In_Favor,In_Favor,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,Against,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,Arbetsmarknadsåtgärder|Försvar och säkerhet|Polis och rättsväsende
37076,Centerpartiet,,4-9 year(s),Ja,Sverige,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,Against,In_Favor,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,Migration och integration|Polis och rättsväsende|Sjuka och personer med funktionsnedsättning
264801,Liberalerna,,4-9 year(s),Nej,Sverige,Against,In_Favor,In_Favor,Against,No_Answer,Against,Against,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,Against,Pensioner och stöd till äldre|Polis och rättsväsende|Sänkta skatter
13840,Moderaterna,,10-20 year(s),Nej,Sverige,Against,In_Favor,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,Against,Against,Against,In_Favor,Against,In_Favor,Against,Against,In_Favor,Against,Försvar och säkerhet|Polis och rättsväsende|Sänkta skatter
76923,Centerpartiet,,1-3 year(s),Nej,Sverige,Against,In_Favor,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,In_Favor,Against,In_Favor,In_Favor,Against,Against,Against,In_Favor,In_Favor,In_Favor,Arbetsmarknadsåtgärder|Polis och rättsväsende|Utbildning och forskning
37733,Centerpartiet,,Over 20 years,Ja,Sverige,Against,In_Favor,Against,In_Favor,In_Favor,Against,Against,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,Against,In_Favor,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,Infrastruktur och kommunikationer|Polis och rättsväsende|Sjuka och personer med funktionsnedsättning
8539,Centerpartiet,,Over 20 years,Ja,Sverige,Against,In_Favor,Against,In_Favor,In_Favor,Against,Against,In_Favor,Against,Against,No_Answer,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,Against,In_Favor,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,Polis och rättsväsende|Sjuka och personer med funktionsnedsättning
233758,Liberalerna,,1-3 year(s),Nej,Sverige,Against,In_Favor,Against,In_Favor,In_Favor,Against,Against,In_Favor,In_Favor,Against,In_Favor,In_Favor,Against,In_Favor,Against,Against,Against,In_Favor,Against,Against,In_Favor,In_Favor,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,In_Favor,Pensioner och stöd till äldre|Utbildning och forskning|Sjuka och personer med funktionsnedsättning
134826,Miljöpartiet,,10-20 year(s),Nej,Sverige,Against,Against,Against,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,Against,Against,In_Favor,Against,Against,Against,Against,In_Favor,In_Favor,Against,Against,Against,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Infrastruktur och kommunikationer|Utbildning och forskning|Sjuka och personer med funktionsnedsättning
175339,Miljöpartiet,,10-20 year(s),Nej,Tyskland,In_Favor,In_Favor,Against,Against,In_Favor,Against,Against,Against,In_Favor,In_Favor,Against,In_Favor,Against,In_Favor,Against,Against,Against,Against,In_Favor,In_Favor,Against,In_Favor,Against,In_Favor,In_Favor,In_Favor,Against,In_Favor,Against,Against,In_Favor,Against,In_Favor,Infrastruktur och kommunikationer|Pensioner och stöd till äldre|Utbildning och forskning
