resID,choID,atmilitary1,atreligion1,ated1,atprof1,atrace1,atmale1,atage1,atinc1,rating1,selected1,atmilitary2,atreligion2,ated2,atprof2,atrace2,atmale2,atage2,atinc2,rating2,selected2
A3FKDHAJ8WCHQE,919,Did Not Serve,Mainline protestant,Ivy League university,Doctor,Black,Male,68,92,6,1,Served,Jewish,State university,Car dealer,Caucasian,Male,52,5100,4,0
A3FKDHAJ8WCHQE,920,Served,Mainline protestant,No BA,Doctor,Asian American,Male,52,92,5,1,Served,Catholic,Small college,Lawyer,Asian American,Male,75,32,4,0
A3FKDHAJ8WCHQE,921,Served,Mainline protestant,Ivy League university,Business owner,Native American,Male,45,5100,6,1,Did Not Serve,Evangelical protestant,Baptist college,Car dealer,White,Female,45,92,1,0
A3FKDHAJ8WCHQE,922,Served,Mainline protestant,Ivy League university,High school teacher,Caucasian,Male,60,32,6,1,Served,Evangelical protestant,Baptist college,Lawyer,Hispanic,Female,75,5100,1,0
A3FKDHAJ8WCHQE,923,Served,Mormon,State university,Lawyer,Hispanic,Male,52,210,4,1,Served,Evangelical protestant,State university,Car dealer,White,Male,60,65,1,0
A3FKDHAJ8WCHQE,924,Did Not Serve,Jewish,Small college,High school teacher,White,Male,52,65,4,1,Did Not Serve,Evangelical protestant,No BA,High school teacher,Caucasian,Female,52,210,1,0
A3GCHX9D53ETS9,114,Served,None,Small college,Lawyer,Asian American,Female,75,92,6,1,Served,Catholic,Baptist college,Doctor,Hispanic,Male,68,32,5,0
A3GCHX9D53ETS9,115,Did Not Serve,Catholic,No BA,Car dealer,Native American,Male,75,92,3,0,Served,Evangelical protestant,State university,Farmer,Asian American,Male,36,65,6,1
A3GCHX9D53ETS9,116,Did Not Serve,Mormon,No BA,Doctor,Native American,Male,75,5100,4,0,Served,Mormon,Small college,Business owner,Black,Female,60,92,6,1
A3GCHX9D53ETS9,117,Did Not Serve,Catholic,Ivy League university,Car dealer,Asian American,Female,36,54,2,0,Served,Mormon,Ivy League university,Car dealer,Native American,Male,60,32,6,1
A3GCHX9D53ETS9,118,Did Not Serve,Mainline protestant,Community college,Business owner,Caucasian,Male,52,65,5,1,Did Not Serve,Evangelical protestant,State university,High school teacher,Black,Male,60,210,3,0
A3GHVDPT2ZI9X5,214,Served,Mormon,Ivy League university,Farmer,Asian American,Male,68,92,5,0,Did Not Serve,None,Small college,Doctor,Hispanic,Male,52,32,6,1
A3GHVDPT2ZI9X5,215,Did Not Serve,None,Baptist college,Farmer,Native American,Female,68,65,4,1,Served,Catholic,Baptist college,Car dealer,Hispanic,Female,60,5100,7,0
A3GHVDPT2ZI9X5,216,Served,Catholic,Community college,Lawyer,Asian American,Female,45,5100,2,0,Served,None,Community college,Doctor,Hispanic,Male,52,32,,1
A3GHVDPT2ZI9X5,217,Did Not Serve,None,Community college,Business owner,Asian American,Male,60,32,6,1,Served,Mainline protestant,State university,Car dealer,Native American,Male,60,210,5,0
A3GHVDPT2ZI9X5,218,Served,None,State university,Doctor,Asian American,Male,75,54,4,0,Did Not Serve,Catholic,Small college,Car dealer,Native American,Male,36,210,6,1
A3GYV7QLFROPZY,1629,Did Not Serve,None,No BA,Farmer,White,Male,60,210,6,1,Served,Catholic,Small college,High school teacher,Black,Male,60,32,4,0
A3GYV7QLFROPZY,1630,Did Not Serve,Evangelical protestant,Community college,High school teacher,Black,Male,60,65,6,1,Did Not Serve,Mainline protestant,Small college,High school teacher,White,Female,75,32,4,0
A3GYV7QLFROPZY,1631,Did Not Serve,None,Small college,Farmer,Asian American,Female,45,32,6,1,Served,Jewish,Small college,High school teacher,Caucasian,Male,36,5100,4,0
A3HAG2N5GJ4NBF,1422,Did Not Serve,None,Community college,Business owner,Asian American,Female,52,5100,4,1,Did Not Serve,None,Small college,Car dealer,Asian American,Male,68,32,4,0
A3HAG2N5GJ4NBF,1423,Served,Mormon,No BA,Lawyer,Black,Female,75,92,4,0,Served,None,Small college,High school teacher,Caucasian,Male,52,5100,4,1
A3HAG2N5GJ4NBF,1424,Served,None,State university,High school teacher,Black,Male,36,92,4,0,Did Not Serve,None,Ivy League university,Business owner,Asian American,Female,45,5100,5,1
A3HAG2N5GJ4NBF,1425,Served,Catholic,State university,Farmer,Black,Female,45,65,4,1,Did Not Serve,Catholic,Baptist college,Car dealer,Asian American,Female,36,65,4,0
A3HAG2N5GJ4NBF,1426,Served,Catholic,State university,Farmer,Black,Male,45,65,4,1,Served,None,Community college,Car dealer,Hispanic,Male,75,54,4,0
A3HAG2N5GJ4NBF,1427,Served,Catholic,Baptist college,Lawyer,Native American,Female,60,54,4,1,Did Not Serve,None,Baptist college,Farmer,Native American,Male,60,54,4,0
A3HT66HP7A9619,422,Served,Evangelical protestant,Community college,Business owner,Black,Male,36,5100,3,0,Served,Jewish,Small college,Farmer,Asian American,Female,36,65,4,1
A3HT66HP7A9619,423,Served,Jewish,Baptist college,Car dealer,Hispanic,Female,60,5100,2,0,Served,Mormon,Small college,Lawyer,Caucasian,Male,68,65,5,1
A3HT66HP7A9619,424,Served,Jewish,Small college,Doctor,Caucasian,Male,68,54,2,0,Served,Mormon,Baptist college,Lawyer,Asian American,Female,60,92,3,1
A3HT66HP7A9619,425,Did Not Serve,Mainline protestant,Baptist college,Doctor,Black,Male,45,210,3,0,Served,Jewish,Ivy League university,Car dealer,Caucasian,Male,60,5100,6,1
A3HT66HP7A9619,426,Did Not Serve,Evangelical protestant,State university,Business owner,Caucasian,Male,75,5100,2,0,Served,Catholic,Ivy League university,Farmer,Black,Male,36,92,5,1
A3HV8QH0J2FZZY,1244,Served,Mainline protestant,State university,Doctor,Caucasian,Male,68,92,5,1,Did Not Serve,Evangelical protestant,State university,Business owner,Native American,Male,36,92,2,0
A3HV8QH0J2FZZY,1245,Served,Mormon,No BA,Farmer,Caucasian,Female,45,32,4,1,Did Not Serve,Mainline protestant,Baptist college,Car dealer,Black,Male,68,92,3,0
A3HV8QH0J2FZZY,1246,Did Not Serve,Catholic,Ivy League university,Lawyer,Native American,Male,45,92,5,1,Did Not Serve,Evangelical protestant,Ivy League university,Doctor,White,Male,45,5100,2,0
A3HV8QH0J2FZZY,1247,Served,Mormon,Community college,Farmer,Asian American,Male,60,210,4,0,Did Not Serve,Jewish,State university,Lawyer,Caucasian,Male,75,210,3,1
A3HV8QH0J2FZZY,1248,Did Not Serve,Mormon,Baptist college,Doctor,Asian American,Male,75,54,5,0,Did Not Serve,None,Small college,High school teacher,Asian American,Male,75,54,3,1
A3HV8QH0J2FZZY,1249,Did Not Serve,None,Small college,High school teacher,Hispanic,Male,36,210,5,1,Served,Jewish,State university,Farmer,Hispanic,Female,75,54,3,0
A3HZZ0PZONNDOQ,1398,Served,Evangelical protestant,Baptist college,Car dealer,Asian American,Male,75,65,6,1,Did Not Serve,Catholic,State university,Business owner,Hispanic,Male,75,5100,4,0
A3HZZ0PZONNDOQ,1399,Served,Mormon,Ivy League university,Farmer,Black,Female,68,92,6,1,Did Not Serve,Catholic,Small college,Business owner,Black,Male,36,65,5,0
A3HZZ0PZONNDOQ,1400,Served,Evangelical protestant,Small college,Lawyer,White,Female,36,65,6,1,Served,None,No BA,Doctor,Caucasian,Male,45,65,5,0
A3HZZ0PZONNDOQ,1401,Did Not Serve,Catholic,Community college,Business owner,Black,Female,45,210,5,0,Did Not Serve,Mormon,Baptist college,Car dealer,Asian American,Male,45,32,6,1
A3HZZ0PZONNDOQ,1402,Did Not Serve,Evangelical protestant,No BA,Lawyer,Hispanic,Male,36,5100,4,0,Did Not Serve,Mainline protestant,No BA,Car dealer,Black,Female,75,32,6,1
A3HZZ0PZONNDOQ,1403,Served,Evangelical protestant,Small college,Car dealer,Asian American,Male,60,210,6,1,Did Not Serve,None,Baptist college,High school teacher,Native American,Female,45,92,5,0
A3IYUKAOF8G4DC,1387,Served,Mainline protestant,Baptist college,Doctor,Native American,Male,60,92,4,1,Did Not Serve,Mormon,Ivy League university,Lawyer,Native American,Female,75,92,3,0
A3IYUKAOF8G4DC,1388,Did Not Serve,None,Community college,Doctor,White,Male,45,32,4,0,Served,Evangelical protestant,Community college,Farmer,Black,Female,36,65,3,1
A3IYUKAOF8G4DC,1389,Served,Catholic,Community college,Doctor,Caucasian,Female,68,210,4,1,Did Not Serve,Jewish,Small college,Lawyer,Asian American,Female,36,54,4,0
A3IYUKAOF8G4DC,1390,Did Not Serve,Mormon,Community college,Doctor,Caucasian,Female,52,65,5,0,Served,Mainline protestant,Ivy League university,Business owner,Black,Male,52,54,4,1
A3IYUKAOF8G4DC,1391,Served,Catholic,State university,Car dealer,Native American,Female,45,210,4,1,Did Not Serve,Evangelical protestant,Ivy League university,High school teacher,Black,Female,36,5100,4,0
A3IYUKAOF8G4DC,1392,Did Not Serve,Catholic,Community college,Lawyer,Caucasian,Male,36,32,4,0,Served,Catholic,State university,Doctor,Black,Male,60,65,4,1
A3J3PZTWG4P8ZD,1498,Served,Jewish,Ivy League university,Farmer,Black,Male,60,210,5,1,Served,Evangelical protestant,Ivy League university,Lawyer,Black,Female,60,5100,2,0
A3J3PZTWG4P8ZD,1499,Did Not Serve,Mormon,State university,Doctor,White,Female,52,5100,5,1,Served,Mormon,State university,Car dealer,Caucasian,Female,60,5100,1,0
A3J3PZTWG4P8ZD,1500,Served,Mainline protestant,Community college,Doctor,Hispanic,Male,75,92,1,0,Served,Catholic,Baptist college,Car dealer,White,Male,45,65,1,1
A3J3PZTWG4P8ZD,1501,Did Not Serve,Catholic,No BA,High school teacher,Caucasian,Male,68,54,1,0,Did Not Serve,None,State university,Farmer,Asian American,Male,60,32,6,1
A3J3PZTWG4P8ZD,1502,Served,None,No BA,Lawyer,Asian American,Female,52,32,6,1,Served,Catholic,Community college,Doctor,Native American,Female,36,54,1,0
A3J3PZTWG4P8ZD,1503,Did Not Serve,Jewish,Baptist college,Lawyer,White,Female,60,65,1,0,Did Not Serve,None,Community college,Business owner,Hispanic,Male,75,54,3,1
A3K1AH7Y7YIVJD,1134,Served,Catholic,State university,Farmer,Caucasian,Male,45,5100,3,0,Did Not Serve,Mainline protestant,State university,Lawyer,White,Female,52,65,4,1
A3K1AH7Y7YIVJD,1135,Served,Mormon,Baptist college,Doctor,Black,Female,36,210,5,1,Did Not Serve,Catholic,Small college,Farmer,White,Male,75,54,3,0
A3K1AH7Y7YIVJD,1136,Did Not Serve,None,Small college,Car dealer,Asian American,Female,45,210,5,1,Did Not Serve,Jewish,No BA,Car dealer,Caucasian,Female,75,5100,,0
A3K1AH7Y7YIVJD,1137,Served,Catholic,State university,High school teacher,Black,Female,45,210,5,0,Did Not Serve,Jewish,No BA,Lawyer,Native American,Male,36,5100,3,1
A3K1AH7Y7YIVJD,1138,Served,Mormon,Ivy League university,Farmer,White,Male,36,65,6,1,Did Not Serve,Evangelical protestant,State university,High school teacher,Hispanic,Female,36,54,4,0
A3KUGVSXWBKBN,1204,Did Not Serve,None,Ivy League university,Farmer,Hispanic,Female,45,32,4,1,Did Not Serve,Mainline protestant,Baptist college,Lawyer,Black,Female,36,92,4,0
A3KUGVSXWBKBN,1205,Did Not Serve,Evangelical protestant,Small college,High school teacher,Caucasian,Female,60,32,5,1,Served,Mainline protestant,Small college,Business owner,Asian American,Male,60,210,2,0
A3KUGVSXWBKBN,1206,Served,None,Small college,High school teacher,Hispanic,Male,68,54,5,1,Did Not Serve,None,No BA,Doctor,Caucasian,Male,36,210,2,0
A3KUGVSXWBKBN,1207,Served,Catholic,No BA,Car dealer,Black,Male,45,210,2,0,Did Not Serve,Evangelical protestant,No BA,High school teacher,Asian American,Male,60,5100,2,1
A3KUGVSXWBKBN,1208,Did Not Serve,Jewish,Baptist college,Doctor,Native American,Female,45,54,2,0,Served,None,No BA,Business owner,Black,Female,75,54,3,1
A3KUGVSXWBKBN,1209,Served,Jewish,No BA,Lawyer,Black,Female,60,32,4,1,Did Not Serve,None,No BA,Farmer,White,Female,68,5100,2,0
A3LB8L7KRZ286T,1145,Did Not Serve,Evangelical protestant,No BA,Business owner,Native American,Male,36,92,5,1,Did Not Serve,Jewish,State university,Lawyer,Black,Female,75,32,2,0
A3LB8L7KRZ286T,1146,Served,None,Baptist college,Doctor,Hispanic,Male,52,5100,4,0,Served,Mainline protestant,Ivy League university,Farmer,Asian American,Male,36,32,5,1
A3LB8L7KRZ286T,1147,Did Not Serve,Mormon,Small college,Doctor,Native American,Male,60,32,3,0,Did Not Serve,Mormon,Ivy League university,High school teacher,Black,Female,36,54,5,1
A3LB8L7KRZ286T,1148,Did Not Serve,Evangelical protestant,Ivy League university,High school teacher,Hispanic,Male,36,32,2,0,Served,Evangelical protestant,State university,High school teacher,Caucasian,Male,36,5100,6,1
A3LB8L7KRZ286T,1149,Did Not Serve,Mainline protestant,Baptist college,Doctor,Hispanic,Female,75,32,1,0,Did Not Serve,Evangelical protestant,Small college,Farmer,Native American,Female,45,65,7,1
A3LB8L7KRZ286T,1150,Did Not Serve,Catholic,Ivy League university,High school teacher,White,Female,45,92,7,1,Did Not Serve,Jewish,State university,Lawyer,Native American,Male,45,210,3,0
A3LPVNM56M2KZ0,293,Served,Evangelical protestant,No BA,Farmer,Hispanic,Female,36,54,6,1,Did Not Serve,Catholic,Ivy League university,High school teacher,Black,Male,36,210,,0
A3LPVNM56M2KZ0,294,Did Not Serve,Jewish,Ivy League university,Farmer,Native American,Female,36,54,5,1,Did Not Serve,Evangelical protestant,State university,Car dealer,Asian American,Female,75,5100,2,0
A3LPVNM56M2KZ0,295,Did Not Serve,Mormon,No BA,Car dealer,Hispanic,Male,60,65,2,0,Did Not Serve,Mormon,State university,High school teacher,Black,Female,75,65,5,1
A3LPVNM56M2KZ0,296,Did Not Serve,Evangelical protestant,Baptist college,Doctor,Asian American,Male,75,92,5,1,Served,Mormon,Community college,Car dealer,Black,Male,45,5100,2,0
A3LPVNM56M2KZ0,297,Served,Evangelical protestant,Baptist college,Car dealer,Native American,Male,45,5100,4,1,Served,Catholic,Ivy League university,Car dealer,White,Female,52,54,3,0
A3MCFPSQHEDLVU,996,Did Not Serve,Catholic,Baptist college,High school teacher,White,Male,52,32,5,1,Did Not Serve,None,Community college,Doctor,Black,Female,68,32,5,0
A3MCFPSQHEDLVU,997,Served,Evangelical protestant,Baptist college,Business owner,White,Female,45,54,6,1,Served,Mormon,No BA,Doctor,White,Female,52,32,7,0
A3MCFPSQHEDLVU,998,Served,None,No BA,Business owner,Native American,Female,60,5100,5,0,Served,Mormon,No BA,High school teacher,Caucasian,Female,45,32,7,1
A3MCFPSQHEDLVU,999,Did Not Serve,Evangelical protestant,No BA,Business owner,White,Female,60,65,7,1,Served,Catholic,State university,Doctor,Black,Female,75,32,4,0
A3MCFPSQHEDLVU,1000,Served,None,Community college,Farmer,Caucasian,Female,68,54,4,0,Did Not Serve,Mormon,No BA,Lawyer,Hispanic,Female,68,32,7,1
A3MCFPSQHEDLVU,1001,Served,Mainline protestant,No BA,High school teacher,Black,Male,36,92,5,0,Served,Mainline protestant,State university,High school teacher,White,Female,60,54,7,1
A3MRUERURCILB6,1068,Did Not Serve,Mainline protestant,Small college,Doctor,White,Female,68,65,5,0,Served,Jewish,Small college,Doctor,White,Female,60,210,6,1
A3MRUERURCILB6,1069,Did Not Serve,Mormon,Community college,Doctor,Native American,Male,52,92,3,0,Served,Jewish,Ivy League university,Car dealer,White,Male,52,32,6,1
A3MRUERURCILB6,1070,Served,Mormon,Ivy League university,Lawyer,Caucasian,Female,68,92,4,1,Did Not Serve,Mainline protestant,Community college,Business owner,Native American,Female,60,92,4,0
A3MRUERURCILB6,1071,Served,Evangelical protestant,Small college,Doctor,White,Male,45,92,5,1,Did Not Serve,Jewish,State university,Business owner,Asian American,Male,75,65,3,0
A3MRUERURCILB6,1072,Did Not Serve,Jewish,Ivy League university,Lawyer,White,Female,36,5100,6,1,Did Not Serve,None,Ivy League university,Farmer,Black,Male,52,65,4,0
A3MRUERURCILB6,1073,Served,Mainline protestant,Baptist college,Farmer,Hispanic,Female,60,65,6,1,Served,Mainline protestant,No BA,Car dealer,Black,Male,45,92,3,0
A3N140VZ6HIUA5,139,Did Not Serve,Mormon,No BA,Doctor,Caucasian,Male,68,65,6,1,Did Not Serve,Catholic,Ivy League university,High school teacher,Native American,Female,36,65,2,0
A3N140VZ6HIUA5,140,Did Not Serve,Jewish,State university,Business owner,Native American,Male,45,5100,4,1,Served,Catholic,Community college,Business owner,Hispanic,Male,75,32,2,0
A3N140VZ6HIUA5,141,Did Not Serve,Jewish,Baptist college,Farmer,Caucasian,Female,75,54,2,1,Served,Jewish,No BA,Lawyer,Native American,Male,36,54,2,0
A3N140VZ6HIUA5,142,Did Not Serve,Catholic,Small college,Business owner,Native American,Male,36,32,3,1,Did Not Serve,Catholic,Ivy League university,Farmer,Hispanic,Female,45,32,2,0
A3N140VZ6HIUA5,143,Did Not Serve,Evangelical protestant,State university,Doctor,Caucasian,Male,75,54,4,1,Served,Catholic,Ivy League university,Car dealer,Asian American,Male,75,92,2,0
A3N41Y0EHVBFCU,1363,Served,None,Ivy League university,Business owner,Black,Male,75,65,5,1,Served,Evangelical protestant,Community college,Farmer,Hispanic,Female,75,54,2,0
A3N41Y0EHVBFCU,1364,Did Not Serve,Mormon,Small college,Farmer,Hispanic,Female,68,5100,2,0,Did Not Serve,Catholic,Baptist college,Doctor,Black,Female,75,32,5,1
A3N41Y0EHVBFCU,1365,Did Not Serve,Evangelical protestant,Ivy League university,Doctor,Asian American,Male,60,210,2,0,Did Not Serve,Catholic,Small college,Lawyer,Caucasian,Female,52,54,6,1
A3N41Y0EHVBFCU,1366,Served,Mormon,State university,Business owner,Hispanic,Male,60,65,4,1,Served,Mormon,Small college,Car dealer,Black,Male,75,65,2,0
A3N41Y0EHVBFCU,1367,Did Not Serve,Mainline protestant,Baptist college,Business owner,Asian American,Male,75,54,5,1,Did Not Serve,Mainline protestant,State university,High school teacher,White,Female,75,65,4,0
A3N41Y0EHVBFCU,1368,Did Not Serve,Mainline protestant,No BA,Lawyer,Hispanic,Male,68,32,5,1,Did Not Serve,Evangelical protestant,Community college,High school teacher,Hispanic,Female,68,5100,2,0
A3N7R7P9HP2YB6,109,Served,Jewish,Community college,Business owner,Native American,Female,36,32,7,1,Did Not Serve,Mormon,No BA,Doctor,White,Male,68,210,3,0
A3N7R7P9HP2YB6,110,Did Not Serve,Evangelical protestant,Ivy League university,Doctor,Caucasian,Male,60,54,2,0,Did Not Serve,Mainline protestant,Ivy League university,Farmer,Hispanic,Female,60,65,5,1
A3N7R7P9HP2YB6,111,Served,Jewish,Small college,Doctor,Native American,Male,36,210,5,1,Served,Evangelical protestant,No BA,Business owner,Hispanic,Female,36,65,4,0
A3N7R7P9HP2YB6,112,Served,Catholic,Small college,Car dealer,Asian American,Female,45,65,6,1,Did Not Serve,Jewish,Baptist college,Farmer,Caucasian,Male,75,92,5,0
A3N7R7P9HP2YB6,113,Served,Evangelical protestant,Baptist college,Car dealer,Black,Male,68,5100,3,0,Did Not Serve,Catholic,No BA,Car dealer,Native American,Female,36,32,5,1
A3NXXKUNDI4NJ0,89,Served,Evangelical protestant,Community college,Business owner,White,Female,36,65,5,1,Did Not Serve,Evangelical protestant,Baptist college,Car dealer,Hispanic,Male,52,54,3,0
A3NXXKUNDI4NJ0,90,Served,Mormon,Small college,Doctor,Asian American,Female,36,210,6,1,Did Not Serve,None,Baptist college,Car dealer,Caucasian,Female,60,92,2,0
A3NXXKUNDI4NJ0,91,Did Not Serve,Catholic,Ivy League university,Farmer,Black,Female,60,65,6,0,Did Not Serve,None,Ivy League university,Business owner,Black,Male,75,5100,5,1
A3NXXKUNDI4NJ0,92,Served,None,No BA,Lawyer,Native American,Female,45,92,6,1,Served,Jewish,No BA,Farmer,Black,Male,60,65,4,0
A3NXXKUNDI4NJ0,93,Served,Mainline protestant,Ivy League university,Car dealer,Black,Female,75,210,6,1,Served,Jewish,State university,Doctor,Black,Male,75,5100,4,0
A3OKMCSZ8KTZWL,333,Did Not Serve,Evangelical protestant,Community college,High school teacher,Native American,Male,75,54,6,0,Did Not Serve,Mainline protestant,Ivy League university,Business owner,Caucasian,Female,36,92,5,1
